reconciliation_id,transaction_id,status,reconciled_date
REC006421,TXN006421,reconciled,2026-01-18
REC006422,TXN006422,reconciled,2026-09-16
REC006423,TXN006423,reconciled,2025-09-22
REC006424,TXN006424,reconciled,2026-07-29
REC006425,TXN006425,reconciled,2026-04-07
REC006426,TXN006426,reconciled,2025-10-24
REC006427,TXN006427,reconciled,2026-04-29
REC006428,TXN006428,reconciled,2025-11-04
REC006429,TXN006429,reconciled,2026-08-07
REC006430,TXN006430,unreconciled,
REC006431,TXN006431,unreconciled,
REC006432,TXN006432,reconciled,2025-08-15
REC006433,TXN006433,reconciled,2026-06-20
REC006434,TXN006434,reconciled,2026-03-09
REC006435,TXN006435,reconciled,2026-05-29
REC006436,TXN006436,pending,
REC006437,TXN006437,pending,
REC006438,TXN006438,pending,
REC006439,TXN006439,reconciled,2026-08-11
REC006440,TXN006440,reconciled,2025-10-23
REC006441,TXN006441,reconciled,2026-05-11
REC006442,TXN006442,reconciled,2025-10-08
REC006443,TXN006443,unreconciled,
REC006444,TXN006444,reconciled,2025-10-08
REC006445,TXN006445,pending,
REC006446,TXN006446,reconciled,2026-06-05
REC006447,TXN006447,pending,
REC006448,TXN006448,pending,
REC006449,TXN006449,reconciled,2025-11-16
REC006450,TXN006450,unreconciled,
REC006451,TXN006451,reconciled,2025-09-19
REC006452,TXN006452,reconciled,2025-08-13
REC006453,TXN006453,reconciled,2026-04-15
REC006454,TXN006454,reconciled,2026-03-15
REC006455,TXN006455,reconciled,2025-09-30
REC006456,TXN006456,reconciled,2026-01-25
REC006457,TXN006457,reconciled,2025-09-20
REC006458,TXN006458,unreconciled,
REC006459,TXN006459,reconciled,2025-10-27
REC006460,TXN006460,reconciled,2026-01-29
REC006461,TXN006461,unreconciled,
REC006462,TXN006462,unreconciled,
REC006463,TXN006463,reconciled,2025-12-12
REC006464,TXN006464,pending,
REC006465,TXN006465,unreconciled,
REC006466,TXN006466,reconciled,2026-01-14
REC006467,TXN006467,reconciled,2026-04-28
REC006468,TXN006468,reconciled,2026-07-15
REC006469,TXN006469,unreconciled,
REC006470,TXN006470,reconciled,2025-11-11
REC006471,TXN006471,reconciled,2026-04-07
REC006472,TXN006472,pending,
REC006473,TXN006473,unreconciled,
REC006474,TXN006474,unreconciled,
REC006475,TXN006475,reconciled,2026-09-04
REC006476,TXN006476,reconciled,2026-06-24
REC006477,TXN006477,reconciled,2026-07-17
REC006478,TXN006478,reconciled,2026-03-19
REC006479,TXN006479,reconciled,2025-09-12
REC006480,TXN006480,reconciled,2026-06-23
REC006481,TXN006481,reconciled,2026-05-30
REC006482,TXN006482,unreconciled,
REC006483,TXN006483,reconciled,2026-06-23
REC006484,TXN006484,unreconciled,
REC006485,TXN006485,reconciled,2026-01-10
REC006486,TXN006486,reconciled,2026-02-10
REC006487,TXN006487,reconciled,2026-03-31
REC006488,TXN006488,pending,
REC006489,TXN006489,pending,
REC006490,TXN006490,reconciled,2026-03-14
REC006491,TXN006491,reconciled,2025-12-21
REC006492,TXN006492,reconciled,2026-03-03
REC006493,TXN006493,reconciled,2026-01-14
REC006494,TXN006494,unreconciled,
REC006495,TXN006495,reconciled,2026-05-16
REC006496,TXN006496,unreconciled,
REC006497,TXN006497,reconciled,2025-12-04
REC006498,TXN006498,unreconciled,
REC006499,TXN006499,reconciled,2026-01-03
REC006500,TXN006500,reconciled,2026-07-09
REC006501,TXN006501,reconciled,2026-07-11
REC006502,TXN006502,reconciled,2026-08-13
REC006503,TXN006503,unreconciled,
REC006504,TXN006504,reconciled,2026-07-26
REC006505,TXN006505,reconciled,2026-07-24
REC006506,TXN006506,reconciled,2026-06-16
REC006507,TXN006507,reconciled,2026-05-12
REC006508,TXN006508,pending,
REC006509,TXN006509,reconciled,2026-04-15
REC006510,TXN006510,reconciled,2026-03-17
REC006511,TXN006511,reconciled,2026-02-27
REC006512,TXN006512,reconciled,2026-05-23
REC006513,TXN006513,unreconciled,
REC006514,TXN006514,reconciled,2026-06-21
REC006515,TXN006515,reconciled,2026-03-20
REC006516,TXN006516,reconciled,2026-04-07
REC006517,TXN006517,unreconciled,
REC006518,TXN006518,reconciled,2025-10-23
REC006519,TXN006519,reconciled,2026-09-10
REC006520,TXN006520,reconciled,2026-08-19
REC006521,TXN006521,unreconciled,
REC006522,TXN006522,unreconciled,
REC006523,TXN006523,reconciled,2025-10-06
REC006524,TXN006524,unreconciled,
REC006525,TXN006525,unreconciled,
REC006526,TXN006526,unreconciled,
REC006527,TXN006527,reconciled,2026-04-07
REC006528,TXN006528,reconciled,2026-01-26
REC006529,TXN006529,reconciled,2025-11-19
REC006530,TXN006530,reconciled,2026-06-04
REC006531,TXN006531,reconciled,2026-01-09
REC006532,TXN006532,unreconciled,
REC006533,TXN006533,reconciled,2026-04-10
REC006534,TXN006534,reconciled,2025-10-11
REC006535,TXN006535,reconciled,2025-09-25
REC006536,TXN006536,unreconciled,
REC006537,TXN006537,unreconciled,
REC006538,TXN006538,unreconciled,
REC006539,TXN006539,reconciled,2025-10-31
REC006540,TXN006540,reconciled,2026-04-30
REC006541,TXN006541,unreconciled,
REC006542,TXN006542,reconciled,2025-12-26
REC006543,TXN006543,unreconciled,
REC006544,TXN006544,reconciled,2025-08-20
REC006545,TXN006545,reconciled,2026-01-15
REC006546,TXN006546,reconciled,2026-04-23
REC006547,TXN006547,reconciled,2025-10-08
REC006548,TXN006548,reconciled,2026-06-04
REC006549,TXN006549,unreconciled,
REC006550,TXN006550,unreconciled,
REC006551,TXN006551,reconciled,2025-09-10
REC006552,TXN006552,reconciled,2026-07-25
REC006553,TXN006553,reconciled,2026-07-09
REC006554,TXN006554,reconciled,2026-03-14
REC006555,TXN006555,unreconciled,
REC006556,TXN006556,reconciled,2025-12-26
REC006557,TXN006557,reconciled,2026-03-01
REC006558,TXN006558,reconciled,2026-04-17
REC006559,TXN006559,reconciled,2026-06-02
REC006560,TXN006560,pending,
REC006561,TXN006561,reconciled,2026-08-13
REC006562,TXN006562,reconciled,2026-05-28
REC006563,TXN006563,reconciled,2026-01-06
REC006564,TXN006564,unreconciled,
REC006565,TXN006565,reconciled,2026-04-13
REC006566,TXN006566,unreconciled,
REC006567,TXN006567,reconciled,2026-04-14
REC006568,TXN006568,reconciled,2026-05-06
REC006569,TXN006569,reconciled,2025-11-29
REC006570,TXN006570,unreconciled,
REC006571,TXN006571,reconciled,2025-10-30
REC006572,TXN006572,unreconciled,
REC006573,TXN006573,reconciled,2026-02-22
REC006574,TXN006574,reconciled,2026-01-11
REC006575,TXN006575,reconciled,2026-04-15
REC006576,TXN006576,reconciled,2026-06-02
REC006577,TXN006577,reconciled,2025-09-22
REC006578,TXN006578,reconciled,2026-06-17
REC006579,TXN006579,reconciled,2026-07-15
REC006580,TXN006580,reconciled,2026-07-02
REC006581,TXN006581,reconciled,2025-11-28
REC006582,TXN006582,reconciled,2026-08-20
REC006583,TXN006583,reconciled,2026-06-16
REC006584,TXN006584,reconciled,2025-09-24
REC006585,TXN006585,reconciled,2026-08-05
REC006586,TXN006586,reconciled,2026-08-12
REC006587,TXN006587,reconciled,2025-10-19
REC006588,TXN006588,pending,
REC006589,TXN006589,reconciled,2025-09-30
REC006590,TXN006590,reconciled,2026-04-30
REC006591,TXN006591,unreconciled,
REC006592,TXN006592,reconciled,2025-11-22
REC006593,TXN006593,reconciled,2026-06-10
REC006594,TXN006594,reconciled,2025-11-15
REC006595,TXN006595,reconciled,2026-04-29
REC006596,TXN006596,reconciled,2026-03-10
REC006597,TXN006597,reconciled,2026-08-22
REC006598,TXN006598,reconciled,2025-08-17
REC006599,TXN006599,reconciled,2026-01-31
REC006600,TXN006600,unreconciled,
REC006601,TXN006601,pending,
REC006602,TXN006602,unreconciled,
REC006603,TXN006603,reconciled,2026-01-23
REC006604,TXN006604,unreconciled,
REC006605,TXN006605,reconciled,2026-03-20
REC006606,TXN006606,unreconciled,
REC006607,TXN006607,reconciled,2026-04-11
REC006608,TXN006608,reconciled,2025-08-29
REC006609,TXN006609,pending,
REC006610,TXN006610,pending,
REC006611,TXN006611,reconciled,2026-03-02
REC006612,TXN006612,reconciled,2026-07-14
REC006613,TXN006613,reconciled,2025-12-14
REC006614,TXN006614,reconciled,2025-09-15
REC006615,TXN006615,reconciled,2026-07-31
REC006616,TXN006616,reconciled,2026-08-08
REC006617,TXN006617,reconciled,2026-09-11
REC006618,TXN006618,reconciled,2026-03-24
REC006619,TXN006619,reconciled,2026-05-24
REC006620,TXN006620,reconciled,2026-01-16
REC006621,TXN006621,reconciled,2025-11-08
REC006622,TXN006622,reconciled,2025-08-25
REC006623,TXN006623,reconciled,2026-08-21
REC006624,TXN006624,unreconciled,
REC006625,TXN006625,reconciled,2026-05-18
REC006626,TXN006626,reconciled,2025-12-14
REC006627,TXN006627,reconciled,2025-12-16
REC006628,TXN006628,reconciled,2025-11-06
REC006629,TXN006629,reconciled,2025-12-11
REC006630,TXN006630,reconciled,2026-04-06
REC006631,TXN006631,reconciled,2025-12-21
REC006632,TXN006632,pending,
REC006633,TXN006633,reconciled,2025-09-20
REC006634,TXN006634,unreconciled,
REC006635,TXN006635,unreconciled,
REC006636,TXN006636,reconciled,2026-02-19
REC006637,TXN006637,reconciled,2025-12-10
REC006638,TXN006638,reconciled,2025-09-19
REC006639,TXN006639,reconciled,2026-05-29
REC006640,TXN006640,reconciled,2025-09-22
REC006641,TXN006641,reconciled,2026-03-31
REC006642,TXN006642,reconciled,2025-11-01
REC006643,TXN006643,pending,
REC006644,TXN006644,reconciled,2026-04-18
REC006645,TXN006645,pending,
REC006646,TXN006646,unreconciled,
REC006647,TXN006647,reconciled,2026-03-15
REC006648,TXN006648,reconciled,2026-06-08
REC006649,TXN006649,reconciled,2025-10-31
REC006650,TXN006650,reconciled,2026-02-25
REC006651,TXN006651,reconciled,2026-04-01
REC006652,TXN006652,reconciled,2026-04-28
REC006653,TXN006653,unreconciled,
REC006654,TXN006654,pending,
REC006655,TXN006655,reconciled,2026-09-09
REC006656,TXN006656,reconciled,2025-08-31
REC006657,TXN006657,reconciled,2025-10-05
REC006658,TXN006658,reconciled,2026-06-29
REC006659,TXN006659,pending,
REC006660,TXN006660,pending,
REC006661,TXN006661,reconciled,2026-04-25
REC006662,TXN006662,reconciled,2026-09-11
REC006663,TXN006663,reconciled,2026-05-10
REC006664,TXN006664,unreconciled,
REC006665,TXN006665,reconciled,2026-04-04
REC006666,TXN006666,reconciled,2026-08-14
REC006667,TXN006667,reconciled,2025-12-06
REC006668,TXN006668,reconciled,2025-09-06
REC006669,TXN006669,reconciled,2025-10-02
REC006670,TXN006670,unreconciled,
REC006671,TXN006671,reconciled,2026-08-21
REC006672,TXN006672,pending,
REC006673,TXN006673,unreconciled,
REC006674,TXN006674,reconciled,2025-08-28
REC006675,TXN006675,reconciled,2026-07-13
REC006676,TXN006676,unreconciled,
REC006677,TXN006677,reconciled,2025-12-07
REC006678,TXN006678,unreconciled,
REC006679,TXN006679,reconciled,2026-02-06
REC006680,TXN006680,reconciled,2026-01-12
REC006681,TXN006681,pending,
REC006682,TXN006682,pending,
REC006683,TXN006683,reconciled,2026-02-07
REC006684,TXN006684,unreconciled,
REC006685,TXN006685,reconciled,2026-03-19
REC006686,TXN006686,reconciled,2025-09-09
REC006687,TXN006687,unreconciled,
REC006688,TXN006688,pending,
REC006689,TXN006689,unreconciled,
REC006690,TXN006690,reconciled,2025-09-09
REC006691,TXN006691,reconciled,2026-06-09
REC006692,TXN006692,reconciled,2025-12-07
REC006693,TXN006693,reconciled,2026-07-28
REC006694,TXN006694,reconciled,2026-06-16
REC006695,TXN006695,reconciled,2026-08-22
REC006696,TXN006696,unreconciled,
REC006697,TXN006697,pending,
REC006698,TXN006698,unreconciled,
REC006699,TXN006699,unreconciled,
REC006700,TXN006700,pending,
REC006701,TXN006701,reconciled,2026-03-21
REC006702,TXN006702,pending,
REC006703,TXN006703,reconciled,2026-03-30
REC006704,TXN006704,reconciled,2026-05-27
REC006705,TXN006705,reconciled,2025-12-17
REC006706,TXN006706,reconciled,2026-02-21
REC006707,TXN006707,reconciled,2025-11-09
REC006708,TXN006708,reconciled,2026-06-01
REC006709,TXN006709,reconciled,2026-06-30
REC006710,TXN006710,unreconciled,
REC006711,TXN006711,unreconciled,
REC006712,TXN006712,reconciled,2026-04-11
REC006713,TXN006713,unreconciled,
REC006714,TXN006714,reconciled,2026-07-26
REC006715,TXN006715,reconciled,2026-04-27
REC006716,TXN006716,reconciled,2025-12-07
REC006717,TXN006717,reconciled,2026-03-16
REC006718,TXN006718,unreconciled,
REC006719,TXN006719,reconciled,2025-12-14
REC006720,TXN006720,unreconciled,
REC006721,TXN006721,reconciled,2026-02-01
REC006722,TXN006722,reconciled,2026-04-17
REC006723,TXN006723,unreconciled,
REC006724,TXN006724,unreconciled,
REC006725,TXN006725,reconciled,2026-04-26
REC006726,TXN006726,reconciled,2026-03-29
REC006727,TXN006727,reconciled,2025-08-12
REC006728,TXN006728,reconciled,2026-08-29
REC006729,TXN006729,reconciled,2026-06-08
REC006730,TXN006730,pending,
REC006731,TXN006731,reconciled,2026-06-26
REC006732,TXN006732,unreconciled,
REC006733,TXN006733,pending,
REC006734,TXN006734,reconciled,2026-01-12
REC006735,TXN006735,reconciled,2026-06-16
REC006736,TXN006736,reconciled,2026-04-22
REC006737,TXN006737,reconciled,2025-12-05
REC006738,TXN006738,reconciled,2026-08-03
REC006739,TXN006739,reconciled,2026-07-10
REC006740,TXN006740,reconciled,2026-03-09
REC006741,TXN006741,reconciled,2026-07-03
REC006742,TXN006742,reconciled,2026-08-29
REC006743,TXN006743,reconciled,2026-06-27
REC006744,TXN006744,unreconciled,
REC006745,TXN006745,reconciled,2026-02-27
REC006746,TXN006746,reconciled,2025-10-25
REC006747,TXN006747,reconciled,2025-10-18
REC006748,TXN006748,reconciled,2025-11-02
REC006749,TXN006749,reconciled,2025-09-15
REC006750,TXN006750,reconciled,2026-08-11
REC006751,TXN006751,pending,
REC006752,TXN006752,reconciled,2025-09-01
REC006753,TXN006753,reconciled,2026-05-19
REC006754,TXN006754,reconciled,2025-09-16
REC006755,TXN006755,reconciled,2026-08-06
REC006756,TXN006756,reconciled,2026-05-01
REC006757,TXN006757,reconciled,2025-12-19
REC006758,TXN006758,unreconciled,
REC006759,TXN006759,reconciled,2025-12-25
REC006760,TXN006760,unreconciled,
REC006761,TXN006761,reconciled,2025-10-21
REC006762,TXN006762,reconciled,2026-07-13
REC006763,TXN006763,reconciled,2026-05-12
REC006764,TXN006764,reconciled,2026-04-10
REC006765,TXN006765,reconciled,2026-08-06
REC006766,TXN006766,reconciled,2025-08-20
REC006767,TXN006767,reconciled,2025-11-21
REC006768,TXN006768,reconciled,2026-03-02
REC006769,TXN006769,reconciled,2025-09-07
REC006770,TXN006770,reconciled,2025-12-08
REC006771,TXN006771,reconciled,2025-12-22
REC006772,TXN006772,pending,
REC006773,TXN006773,reconciled,2026-07-29
REC006774,TXN006774,reconciled,2025-12-28
REC006775,TXN006775,reconciled,2026-07-16
REC006776,TXN006776,reconciled,2026-08-25
REC006777,TXN006777,reconciled,2026-02-19
REC006778,TXN006778,reconciled,2026-08-12
REC006779,TXN006779,reconciled,2026-01-13
REC006780,TXN006780,reconciled,2026-04-22
REC006781,TXN006781,unreconciled,
REC006782,TXN006782,reconciled,2025-08-17
REC006783,TXN006783,reconciled,2025-10-22
REC006784,TXN006784,reconciled,2026-02-28
REC006785,TXN006785,reconciled,2026-03-28
REC006786,TXN006786,pending,
REC006787,TXN006787,pending,
REC006788,TXN006788,pending,
REC006789,TXN006789,reconciled,2026-01-10
REC006790,TXN006790,reconciled,2025-12-19
REC006791,TXN006791,pending,
REC006792,TXN006792,reconciled,2026-07-13
REC006793,TXN006793,reconciled,2026-08-30
REC006794,TXN006794,pending,
REC006795,TXN006795,reconciled,2025-09-30
REC006796,TXN006796,reconciled,2026-01-27
REC006797,TXN006797,reconciled,2026-09-01
REC006798,TXN006798,reconciled,2026-05-22
REC006799,TXN006799,reconciled,2025-09-11
REC006800,TXN006800,reconciled,2026-07-05
REC006801,TXN006801,unreconciled,
REC006802,TXN006802,reconciled,2026-08-29
REC006803,TXN006803,reconciled,2026-09-11
REC006804,TXN006804,reconciled,2025-08-30
REC006805,TXN006805,unreconciled,
REC006806,TXN006806,reconciled,2026-08-28
REC006807,TXN006807,reconciled,2026-04-15
REC006808,TXN006808,reconciled,2026-07-31
REC006809,TXN006809,unreconciled,
REC006810,TXN006810,reconciled,2026-08-09
REC006811,TXN006811,pending,
REC006812,TXN006812,unreconciled,
REC006813,TXN006813,reconciled,2026-05-04
REC006814,TXN006814,reconciled,2025-10-02
REC006815,TXN006815,reconciled,2026-08-20
REC006816,TXN006816,unreconciled,
REC006817,TXN006817,reconciled,2026-08-17
REC006818,TXN006818,reconciled,2025-12-09
REC006819,TXN006819,reconciled,2026-04-27
REC006820,TXN006820,reconciled,2026-06-13
REC006821,TXN006821,reconciled,2025-10-11
REC006822,TXN006822,reconciled,2025-11-17
REC006823,TXN006823,unreconciled,
REC006824,TXN006824,reconciled,2026-01-25
REC006825,TXN006825,reconciled,2026-06-24
REC006826,TXN006826,reconciled,2026-08-04
REC006827,TXN006827,reconciled,2026-01-20
REC006828,TXN006828,reconciled,2026-01-26
REC006829,TXN006829,reconciled,2026-06-04
REC006830,TXN006830,reconciled,2025-08-31
REC006831,TXN006831,reconciled,2026-06-03
REC006832,TXN006832,reconciled,2026-07-01
REC006833,TXN006833,reconciled,2026-01-05
REC006834,TXN006834,reconciled,2026-06-18
REC006835,TXN006835,reconciled,2025-11-18
REC006836,TXN006836,pending,
REC006837,TXN006837,pending,
REC006838,TXN006838,reconciled,2026-09-04
REC006839,TXN006839,reconciled,2026-03-13
REC006840,TXN006840,reconciled,2025-09-25
REC006841,TXN006841,unreconciled,
REC006842,TXN006842,reconciled,2026-01-27
REC006843,TXN006843,reconciled,2025-12-20
REC006844,TXN006844,reconciled,2026-07-23
REC006845,TXN006845,reconciled,2026-08-19
REC006846,TXN006846,reconciled,2026-01-07
REC006847,TXN006847,reconciled,2026-03-03
REC006848,TXN006848,reconciled,2025-10-05
REC006849,TXN006849,unreconciled,
REC006850,TXN006850,reconciled,2025-12-14
REC006851,TXN006851,reconciled,2026-01-25
REC006852,TXN006852,reconciled,2026-01-11
REC006853,TXN006853,unreconciled,
REC006854,TXN006854,reconciled,2026-04-16
REC006855,TXN006855,pending,
REC006856,TXN006856,pending,
REC006857,TXN006857,reconciled,2026-02-14
REC006858,TXN006858,reconciled,2025-12-18
REC006859,TXN006859,reconciled,2026-04-08
REC006860,TXN006860,unreconciled,
REC006861,TXN006861,reconciled,2025-10-11
REC006862,TXN006862,reconciled,2026-01-25
REC006863,TXN006863,reconciled,2026-03-19
REC006864,TXN006864,reconciled,2026-05-15
REC006865,TXN006865,reconciled,2026-06-16
REC006866,TXN006866,reconciled,2026-07-15
REC006867,TXN006867,reconciled,2025-10-20
REC006868,TXN006868,unreconciled,
REC006869,TXN006869,reconciled,2026-01-04
REC006870,TXN006870,reconciled,2026-08-08
REC006871,TXN006871,reconciled,2025-11-25
REC006872,TXN006872,reconciled,2025-11-26
REC006873,TXN006873,pending,
REC006874,TXN006874,reconciled,2025-12-01
REC006875,TXN006875,reconciled,2026-08-19
REC006876,TXN006876,unreconciled,
REC006877,TXN006877,reconciled,2025-09-08
REC006878,TXN006878,pending,
REC006879,TXN006879,reconciled,2025-12-14
REC006880,TXN006880,unreconciled,
REC006881,TXN006881,reconciled,2026-01-30
REC006882,TXN006882,reconciled,2026-06-23
